nerd,params,country,score
Average User,Friend or Family Recommendation,Zimbabwe,0.14761904761904762
Average User,Friend or Family Recommendation,Poland,0.04814814814814814
Average User,Friend or Family Recommendation,Israel,0.042499999999999996
Average User,Friend or Family Recommendation,San Marino,0.09999999999999999
Average User,Friend or Family Recommendation,Togo,0.0423076923076923
Average User,Friend or Family Recommendation,nan,0.08620689655172412
Average User,Friend or Family Recommendation,Czech Republic,0.11818181818181818
Average User,Friend or Family Recommendation,Turkey,0.05199999999999999
Average User,Friend or Family Recommendation,"Congo, The Democratic Republic of the",0.03636363636363636
Average User,Friend or Family Recommendation,Senegal,0.04833333333333333
Average User,Friend or Family Recommendation,Kenya,0.047
Average User,Friend or Family Recommendation,Singapore,0.12033898305084743
Average User,Friend or Family Recommendation,Greece,0.06756756756756756
Average User,Friend or Family Recommendation,Mayotte,0.13076923076923078
Average User,Friend or Family Recommendation,Monaco,0.055555555555555546
Average User,Friend or Family Recommendation,Burundi,0.09999999999999999
Average User,Friend or Family Recommendation,Zambia,0.06666666666666667
Average User,Friend or Family Recommendation,Burkina Faso,0.07333333333333333
Average User,Friend or Family Recommendation,Benin,0.026829268292682923
Average User,Friend or Family Recommendation,Mozambique,0.16875
Average User,Friend or Family Recommendation,Portugal,0.06078431372549019
Average User,Friend or Family Recommendation,Cameroon,0.04583333333333333
Average User,Friend or Family Recommendation,Mauritius,0.09642857142857143
Average User,Friend or Family Recommendation,Lithuania,0.1636363636363636
Average User,Friend or Family Recommendation,Norway,0.0409090909090909
Average User,Friend or Family Recommendation,Nepal,0.05675675675675676
Average User,Friend or Family Recommendation,Aruba,0.45
Average User,Friend or Family Recommendation,Hong Kong,0.05333333333333334
Average User,Friend or Family Recommendation,Paraguay,0.06356589147286822
Average User,Friend or Family Recommendation,French Guiana,0.04799999999999999
Average User,Friend or Family Recommendation,Cuba,0.06923076923076923
Average User,Friend or Family Recommendation,Estonia,0.07999999999999999
Average User,Friend or Family Recommendation,Hungary,0.056818181818181816
Average User,Friend or Family Recommendation,Thailand,0.0948051948051948
Average User,Friend or Family Recommendation,Guadeloupe,0.02962962962962963
Average User,Friend or Family Recommendation,Djibouti,0.05714285714285715
Average User,Friend or Family Recommendation,Guinea,0.016666666666666663
Average User,Friend or Family Recommendation,Ireland,0.054285714285714284
Average User,Friend or Family Recommendation,"Moldova, Republic of",0.025
Average User,Friend or Family Recommendation,Northern Mariana Islands,0.19999999999999998
Average User,Friend or Family Recommendation,Curacao,0.275
Average User,Friend or Family Recommendation,Jamaica,0.015789473684210527
Average User,Friend or Family Recommendation,Ukraine,0.05384615384615384
Average User,Friend or Family Recommendation,Mongolia,0.15999999999999998
Average User,Friend or Family Recommendation,Gabon,0.042105263157894736
Average User,Friend or Family Recommendation,Saint Pierre and Miquelon,0.29999999999999993
Average User,Friend or Family Recommendation,Nigeria,0.05180722891566265
Average User,Friend or Family Recommendation,Guyana,0.14285714285714285
Average User,Friend or Family Recommendation,Taiwan,0.02727272727272727
Average User,Friend or Family Recommendation,Brunei Darussalam,0.07142857142857141
Average User,Friend or Family Recommendation,Egypt,0.02222222222222222
Average User,Friend or Family Recommendation,Russian Federation,0.01935483870967742
Average User,Friend or Family Recommendation,Uganda,0.10500000000000001
Average User,Friend or Family Recommendation,Malta,0.09411764705882353
Average User,Friend or Family Recommendation,"Tanzania, United Republic of",0.21428571428571427
Average User,Friend or Family Recommendation,United Arab Emirates,0.030555555555555558
Average User,Friend or Family Recommendation,Namibia,0.041666666666666664
Average User,Friend or Family Recommendation,Angola,0.09999999999999999
Average User,Friend or Family Recommendation,Myanmar,0.08148148148148149
Average User,Friend or Family Recommendation,Saudi Arabia,0.05714285714285714
Average User,Friend or Family Recommendation,Jersey,0.0125
Average User,Friend or Family Recommendation,Latvia,0.024999999999999998
Average User,Friend or Family Recommendation,Kuwait,0.16666666666666666
Average User,Friend or Family Recommendation,Puerto Rico,0.00851063829787234
Average User,Friend or Family Recommendation,Tonga,0.1
Average User,Friend or Family Recommendation,Jordan,0.039999999999999994
Average User,Friend or Family Recommendation,Albania,0.021052631578947364
Average User,Friend or Family Recommendation,Trinidad and Tobago,0.008333333333333333
Average User,Friend or Family Recommendation,China,0.10294117647058823
Average User,Friend or Family Recommendation,Niger,0.007692307692307693
Average User,Friend or Family Recommendation,Qatar,0.06
Average User,Friend or Family Recommendation,Bosnia and Herzegovina,0.02857142857142857
Average User,Friend or Family Recommendation,Serbia,0.06585365853658535
Average User,Friend or Family Recommendation,Cape Verde,0.18
Average User,Friend or Family Recommendation,Slovenia,0.02
Average User,Friend or Family Recommendation,Kyrgyzstan,0.7
Average User,Friend or Family Recommendation,Haiti,0.05833333333333333
Average User,Friend or Family Recommendation,Rwanda,0.08333333333333333
Average User,Friend or Family Recommendation,Seychelles,0.2333333333333333
Average User,Friend or Family Recommendation,Ethiopia,0.009090909090909092
Average User,Friend or Family Recommendation,Dominica,0.29999999999999993
Average User,Friend or Family Recommendation,Equatorial Guinea,0.09999999999999998
Average User,Friend or Family Recommendation,Slovakia,0.014285714285714285
Average User,Friend or Family Recommendation,Sudan,0.06666666666666665
Average User,Friend or Family Recommendation,Malawi,0.016666666666666666
Average User,Friend or Family Recommendation,Mali,0.008695652173913044
nan,Price,United Kingdom,0.17974683544303793
nan,Price,United States,0.1690476190476191
nan,Price,India,0.014293478260869564
nan,Price,Israel,0.24
nan,Price,Bangladesh,0.02044943820224719
nan,Price,France,0.08725910064239827
nan,Price,Algeria,0.007989690721649484
nan,Price,Morocco,0.017094017094017096
nan,Price,Paraguay,0.15
nan,Price,Switzerland,0.06228070175438597
nan,Price,Italy,0.09891395154553054
nan,Price,Germany,0.11668426610348472
nan,Price,Spain,0.06258064516129032
nan,Price,Mexico,0.06209677419354838
nan,Price,Brazil,0.06380090497737556
nan,Price,Canada,0.1445454545454546
nan,Price,Ecuador,0.05254237288135594
nan,Price,Belgium,0.12608695652173912
nan,Price,Colombia,0.0945945945945946
nan,Price,Nicaragua,0.2222222222222222
nan,Price,Sri Lanka,0.06428571428571428
nan,Price,Argentina,0.10703125000000001
nan,Price,Peru,0.04788732394366197
nan,Price,Venezuela,0.04436619718309859
nan,Price,French Guiana,0.05
nan,Price,Australia,0.18461538461538465
nan,Price,Poland,0.125
nan,Price,South Africa,0.14166666666666666
nan,Price,Egypt,0.004191616766467066
nan,Price,Zimbabwe,0.22499999999999998
nan,Price,Pakistan,0.0223463687150838
nan,Price,Austria,0.10140845070422534
nan,Price,Cote D'Ivoire,0.10727272727272727
nan,Price,Senegal,0.016981132075471698
nan,Price,Thailand,0.03404255319148936
nan,Price,Netherlands,0.15625
nan,Price,Maldives,0.125
nan,Price,Russian Federation,0.14285714285714285
nan,Price,Madagascar,0.037037037037037035
nan,Price,Ireland,0.13333333333333333
nan,Price,Philippines,0.026530612244897955
nan,Price,Romania,0.041463414634146344
nan,Price,Albania,0.175
nan,Price,Togo,0.05263157894736842
nan,Price,Uganda,0.05263157894736842
nan,Price,Costa Rica,0.16666666666666666
nan,Price,Reunion,0.058823529411764705
nan,Price,Panama,0.1
nan,Price,Indonesia,0.013817330210772832
nan,Price,Chile,0.1
nan,Price,China,0.075
nan,Price,Niger,0.175
nan,Price,Martinique,0.44000000000000006
nan,Price,"Iran, Islamic Republic of",0.010249307479224376
nan,Price,New Caledonia,0.03333333333333333
nan,Price,Cambodia,0.03225806451612903
nan,Price,Croatia,0.1
nan,Price,Turkey,0.09090909090909091
nan,Price,Vietnam,0.021568627450980395
nan,Price,Puerto Rico,0.125
nan,Price,Serbia,0.02
nan,Price,Mayotte,0.45
nan,Price,Nepal,0.02
nan,Price,Myanmar,0.01730769230769231
nan,Price,New Zealand,0.09999999999999999
nan,Price,Tunisia,0.0196078431372549
nan,Price,El Salvador,0.22307692307692306
nan,Price,Haiti,0.08181818181818182
nan,Price,Mali,0.024
nan,Price,"Tanzania, United Republic of",0.015789473684210523
nan,Price,Guatemala,0.08181818181818182
nan,Price,Honduras,0.07692307692307693
nan,Price,Finland,0.5
nan,Price,Trinidad and Tobago,0.14999999999999997
nan,Price,"Congo, The Democratic Republic of the",0.07142857142857142
nan,Price,Malaysia,0.02857142857142857
nan,User Reviews,United Kingdom,0.07341772151898734
nan,User Reviews,Colombia,0.013513513513513514
nan,User Reviews,United States,0.041666666666666664
nan,User Reviews,Brazil,0.016440422322775268
nan,User Reviews,Italy,0.03082706766917295
nan,User Reviews,Peru,0.016901408450704224
nan,User Reviews,Venezuela,0.004929577464788732
nan,User Reviews,Mexico,0.024193548387096774
nan,User Reviews,French Guiana,0.3
nan,User Reviews,India,0.005706521739130436
nan,User Reviews,Canada,0.03272727272727272
nan,User Reviews,Bangladesh,0.0071910112359550565
nan,User Reviews,Switzerland,0.03421052631578947
nan,User Reviews,Poland,0.0125
nan,User Reviews,France,0.02751605995717345
nan,User Reviews,South Africa,0.06666666666666667
nan,User Reviews,Egypt,0.0005988023952095808
nan,User Reviews,Germany,0.02925026399155228
nan,User Reviews,Argentina,0.034375
nan,User Reviews,Spain,0.03483870967741935
nan,User Reviews,Zimbabwe,0.15
nan,User Reviews,Pakistan,0.009497206703910615
nan,User Reviews,Austria,0.03661971830985915
nan,User Reviews,Cote D'Ivoire,0.02727272727272727
nan,User Reviews,Senegal,0.003773584905660377
nan,User Reviews,Belgium,0.023188405797101446
nan,User Reviews,Maldives,0.025
nan,User Reviews,Russian Federation,0.07142857142857142
nan,User Reviews,Madagascar,0.011111111111111108
nan,User Reviews,Ireland,0.016666666666666666
nan,User Reviews,Philippines,0.0020408163265306124
nan,User Reviews,Romania,0.04390243902439024
nan,User Reviews,Albania,0.075
nan,User Reviews,Togo,0.010526315789473684
nan,User Reviews,Uganda,0.015789473684210523
nan,User Reviews,Costa Rica,0.060000000000000005
nan,User Reviews,Reunion,0.011764705882352941
nan,User Reviews,Panama,0.025
nan,User Reviews,Indonesia,0.003278688524590164
nan,User Reviews,Australia,0.03846153846153846
nan,User Reviews,Martinique,0.19999999999999998
nan,User Reviews,Thailand,0.006382978723404254
nan,User Reviews,Chile,0.021428571428571425
nan,User Reviews,Netherlands,0.0375
nan,User Reviews,New Caledonia,0.09999999999999999
nan,User Reviews,Sri Lanka,0.014285714285714287
nan,User Reviews,Ecuador,0.016101694915254237
nan,User Reviews,Malaysia,0.02
nan,User Reviews,Nepal,0.007272727272727272
nan,User Reviews,New Zealand,0.45
nan,User Reviews,Israel,0.039999999999999994
nan,User Reviews,Morocco,0.0038461538461538464
nan,User Reviews,Haiti,0.06363636363636363
nan,User Reviews,El Salvador,0.03076923076923077
nan,User Reviews,"Tanzania, United Republic of",0.02631578947368421
nan,User Reviews,Finland,0.09999999999999999
nan,User Reviews,Guatemala,0.018181818181818184
nan,User Reviews,Trinidad and Tobago,0.2
nan,User Reviews,"Congo, The Democratic Republic of the",0.0071428571428571435
nan,Convenience,United Kingdom,0.012658227848101266
nan,Convenience,France,0.03800856531049251
nan,Convenience,Germany,0.018162618796198522
nan,Convenience,Italy,0.02330827067669173
nan,Convenience,Cote D'Ivoire,0.06727272727272726
nan,Convenience,Luxembourg,0.13999999999999999
nan,Convenience,Morocco,0.00641025641025641
nan,Convenience,Romania,0.02195121951219512
nan,Convenience,Belgium,0.06666666666666667
nan,Convenience,Canada,0.024545454545454547
nan,Convenience,Costa Rica,0.12666666666666665
nan,Convenience,Brazil,0.01055806938159879
nan,Convenience,Argentina,0.026562499999999996
nan,Convenience,Reunion,0.052941176470588235
nan,Convenience,South Africa,0.05833333333333333
nan,Convenience,Panama,0.0875
nan,Convenience,Colombia,0.01081081081081081
nan,Convenience,Indonesia,0.0023419203747072595
nan,Convenience,United States,0.02351190476190476
nan,Convenience,Peru,0.018309859154929574
nan,Convenience,Mexico,0.02056451612903225
nan,Convenience,Chile,0.05952380952380952
nan,Convenience,Bangladesh,0.0015730337078651685
nan,Convenience,Australia,0.05384615384615384
nan,Convenience,Spain,0.018709677419354837
nan,Convenience,India,0.0026086956521739132
nan,Convenience,Martinique,0.38
nan,Convenience,Switzerland,0.008771929824561403
nan,Convenience,"Iran, Islamic Republic of",0.0016620498614958448
nan,Convenience,Venezuela,0.012676056338028168
nan,Convenience,Thailand,0.00851063829787234
nan,Convenience,Algeria,0.002577319587628866
nan,Convenience,Netherlands,0.012499999999999999
nan,Convenience,New Caledonia,0.06666666666666667
nan,Convenience,Sri Lanka,0.0035714285714285718
nan,Convenience,Ecuador,0.011016949152542371
nan,Convenience,Paraguay,0.1
nan,Convenience,Myanmar,0.01346153846153846
nan,Convenience,Austria,0.015492957746478875
nan,Convenience,Tunisia,0.01764705882352941
nan,Convenience,Israel,0.08
nan,Convenience,Russian Federation,0.04285714285714285
nan,Convenience,Haiti,0.009090909090909092
nan,Convenience,El Salvador,0.015384615384615384
nan,Convenience,Mali,0.04
nan,Convenience,Pakistan,0.0033519553072625698
nan,Convenience,"Tanzania, United Republic of",0.031578947368421054
nan,Convenience,Honduras,0.061538461538461535
nan,Convenience,Bolivia,0.02631578947368421
nan,Features,United States,0.16547619047619042
nan,Features,India,0.011847826086956524
nan,Features,Israel,0.15999999999999998
nan,Features,France,0.08436830835117776
nan,Features,Morocco,0.005555555555555556
nan,Features,Germany,0.09788806758183745
nan,Features,Paraguay,0.1
nan,Features,Switzerland,0.09385964912280703
nan,Features,Italy,0.0959899749373434
nan,Features,Spain,0.08451612903225807
nan,Features,Mexico,0.06612903225806452
nan,Features,Brazil,0.052488687782805424
nan,Features,Canada,0.14727272727272728
nan,Features,Ecuador,0.046610169491525424
nan,Features,Belgium,0.09855072463768116
nan,Features,Colombia,0.09819819819819821
nan,Features,Nicaragua,0.18888888888888888
nan,Features,United Kingdom,0.12151898734177217
nan,Features,Algeria,0.011855670103092783
nan,Features,Sri Lanka,0.05714285714285715
nan,Features,Peru,0.04507042253521126
nan,Features,Venezuela,0.030281690140845068
nan,Features,French Guiana,0.39999999999999997
nan,Features,Bangladesh,0.0067415730337078645
nan,Features,Australia,0.12307692307692307
nan,Features,Poland,0.1125
nan,Features,South Africa,0.08333333333333333
nan,Features,Egypt,0.005389221556886228
nan,Features,Argentina,0.07421875
nan,Features,Zimbabwe,0.2125
nan,Features,Pakistan,0.004469273743016759
nan,Features,Austria,0.09859154929577464
nan,Features,Cote D'Ivoire,0.08545454545454546
nan,Features,Senegal,0.01320754716981132
nan,Features,Thailand,0.03829787234042553
nan,Features,Maldives,0.175
nan,Features,Russian Federation,0.2571428571428571
nan,Features,Madagascar,0.029629629629629627
nan,Features,Ireland,0.16666666666666666
nan,Features,Philippines,0.016326530612244896
nan,Features,Albania,0.15
nan,Features,Togo,0.042105263157894736
nan,Features,Uganda,0.08421052631578947
nan,Features,Costa Rica,0.04
nan,Features,Reunion,0.017647058823529408
nan,Features,Panama,0.1125
nan,Features,Indonesia,0.013583138173302107
nan,Features,Chile,0.10238095238095238
nan,Features,Romania,0.03902439024390244
nan,Features,Martinique,0.38
nan,Features,Netherlands,0.1
nan,Features,New Caledonia,0.04999999999999999
nan,Features,Cambodia,0.014516129032258065
nan,Features,Turkey,0.08181818181818182
nan,Features,Vietnam,0.00392156862745098
nan,Features,Serbia,0.004
nan,Features,Mayotte,0.05
nan,Features,Nepal,0.02727272727272727
nan,Features,Myanmar,0.019230769230769232
nan,Features,New Zealand,0.14999999999999997
nan,Features,El Salvador,0.2
nan,Features,Haiti,0.09090909090909091
nan,Features,Mali,0.027999999999999997
nan,Features,"Tanzania, United Republic of",0.04736842105263158
nan,Features,Guatemala,0.09090909090909091
nan,Features,Honduras,0.06923076923076923
nan,Features,Finland,0.3
nan,Features,Trinidad and Tobago,0.35
nan,Features,"Congo, The Democratic Republic of the",0.014285714285714285
nan,Reliability,Switzerland,0.05789473684210526
nan,Reliability,Canada,0.07545454545454545
nan,Reliability,United States,0.08452380952380953
nan,Reliability,Brazil,0.029411764705882353
nan,Reliability,Italy,0.06048454469507098
nan,Reliability,Peru,0.019718309859154928
nan,Reliability,Venezuela,0.023943661971830985
nan,Reliability,French Guiana,0.45
nan,Reliability,Mexico,0.027016129032258064
nan,Reliability,Spain,0.024516129032258062
nan,Reliability,India,0.006141304347826087
nan,Reliability,Bangladesh,0.002696629213483146
nan,Reliability,Germany,0.0820485744456177
nan,Reliability,Turkey,0.08181818181818182
nan,Reliability,Poland,0.03749999999999999
nan,Reliability,France,0.0576017130620985
nan,Reliability,South Africa,0.09999999999999999
nan,Reliability,Egypt,0.0023952095808383233
nan,Reliability,Argentina,0.03203125
nan,Reliability,Zimbabwe,0.26249999999999996
nan,Reliability,United Kingdom,0.07848101265822784
nan,Reliability,Algeria,0.002577319587628866
nan,Reliability,Austria,0.0619718309859155
nan,Reliability,Senegal,0.02830188679245283
nan,Reliability,Cote D'Ivoire,0.07454545454545455
nan,Reliability,Thailand,0.02127659574468085
nan,Reliability,Netherlands,0.09999999999999999
nan,Reliability,Belgium,0.06086956521739131
nan,Reliability,Maldives,0.1
nan,Reliability,Russian Federation,0.2285714285714286
nan,Reliability,Madagascar,0.018518518518518517
nan,Reliability,Ireland,0.09999999999999999
nan,Reliability,Philippines,0.018367346938775512
nan,Reliability,Romania,0.02195121951219512
nan,Reliability,Albania,0.03749999999999999
nan,Reliability,Togo,0.031578947368421054
nan,Reliability,Uganda,0.03684210526315789
nan,Reliability,Georgia,0.07777777777777778
nan,Reliability,Costa Rica,0.15333333333333332
nan,Reliability,Reunion,0.029411764705882353
nan,Reliability,Panama,0.049999999999999996
nan,Reliability,Colombia,0.011711711711711712
nan,Reliability,Indonesia,0.003747072599531616
nan,Reliability,Chile,0.03571428571428571
nan,Reliability,Australia,0.12307692307692307
nan,Reliability,Niger,0.19999999999999998
nan,Reliability,Martinique,0.5
nan,Reliability,New Caledonia,0.16666666666666666
nan,Reliability,Sri Lanka,0.017857142857142856
nan,Reliability,Ecuador,0.009322033898305085
nan,Reliability,Nepal,0.02
nan,Reliability,Paraguay,0.07999999999999999
nan,Reliability,Myanmar,0.015384615384615384
nan,Reliability,Morocco,0.006837606837606837
nan,Reliability,New Zealand,0.39999999999999997
nan,Reliability,Israel,0.13999999999999999
nan,Reliability,Haiti,0.03636363636363637
nan,Reliability,El Salvador,0.061538461538461535
nan,Reliability,Mali,0.036000000000000004
nan,Reliability,Pakistan,0.004469273743016759
nan,Reliability,Finland,0.35
nan,Reliability,Guatemala,0.00909090909090909
nan,Reliability,Trinidad and Tobago,0.3
nan,Reliability,"Congo, The Democratic Republic of the",0.049999999999999996
nan,Reliability,"Iran, Islamic Republic of",0.002770083102493075
nan,Expert Recommendation,Colombia,0.026126126126126126
nan,Expert Recommendation,Canada,0.031818181818181815
nan,Expert Recommendation,Belgium,0.02028985507246377
nan,Expert Recommendation,Brazil,0.013725490196078428
nan,Expert Recommendation,France,0.01873661670235546
nan,Expert Recommendation,Reunion,0.023529411764705882
nan,Expert Recommendation,Panama,0.03125
nan,Expert Recommendation,Italy,0.013533834586466165
nan,Expert Recommendation,Indonesia,0.002107728337236534
nan,Expert Recommendation,United States,0.03035714285714285
nan,Expert Recommendation,Peru,0.005633802816901409
nan,Expert Recommendation,Mexico,0.02258064516129032
nan,Expert Recommendation,Germany,0.017317845828933472
nan,Expert Recommendation,Romania,0.017073170731707315
nan,Expert Recommendation,Bangladesh,0.0020224719101123597
nan,Expert Recommendation,Australia,0.038461538461538464
nan,Expert Recommendation,Cote D'Ivoire,0.00909090909090909
nan,Expert Recommendation,Spain,0.02838709677419355
nan,Expert Recommendation,India,0.004945652173913043
nan,Expert Recommendation,Argentina,0.0265625
nan,Expert Recommendation,Martinique,0.13999999999999999
nan,Expert Recommendation,Switzerland,0.0043859649122807015
nan,Expert Recommendation,"Iran, Islamic Republic of",0.0036011080332409968
nan,Expert Recommendation,Venezuela,0.011267605633802818
nan,Expert Recommendation,Thailand,0.002127659574468085
nan,Expert Recommendation,Chile,0.01904761904761905
nan,Expert Recommendation,Netherlands,0.00625
nan,Expert Recommendation,New Caledonia,0.08333333333333333
nan,Expert Recommendation,Sri Lanka,0.010714285714285713
nan,Expert Recommendation,Ecuador,0.017796610169491522
nan,Expert Recommendation,United Kingdom,0.01772151898734177
nan,Expert Recommendation,Austria,0.012676056338028168
nan,Expert Recommendation,Israel,0.1
nan,Expert Recommendation,Morocco,0.0017094017094017094
nan,Expert Recommendation,Russian Federation,0.02857142857142857
nan,Expert Recommendation,El Salvador,0.05384615384615384
nan,Expert Recommendation,Haiti,0.07272727272727272
nan,Expert Recommendation,Nicaragua,0.07777777777777778
nan,Expert Recommendation,Guatemala,0.05909090909090908
nan,Expert Recommendation,Finland,0.05
nan,Expert Recommendation,Trinidad and Tobago,0.09999999999999999
nan,Expert Recommendation,"Congo, The Democratic Republic of the",0.04285714285714286
nan,Expert Recommendation,Zimbabwe,0.125
nan,Safety,United States,0.08214285714285714
nan,Safety,Brazil,0.032880844645550536
nan,Safety,Italy,0.04603174603174602
nan,Safety,Peru,0.05352112676056338
nan,Safety,Venezuela,0.01619718309859155
nan,Safety,Mexico,0.03911290322580645
nan,Safety,French Guiana,0.14999999999999997
nan,Safety,India,0.010543478260869566
nan,Safety,Canada,0.07
nan,Safety,Bangladesh,0.005842696629213482
nan,Safety,Switzerland,0.039473684210526314
nan,Safety,Germany,0.06525871172122492
nan,Safety,Poland,0.0875
nan,Safety,Egypt,0.004790419161676647
nan,Safety,France,0.049036402569593136
nan,Safety,Argentina,0.049999999999999996
nan,Safety,Spain,0.05032258064516129
nan,Safety,Zimbabwe,0.19999999999999996
nan,Safety,United Kingdom,0.08101265822784809
nan,Safety,Pakistan,0.013407821229050279
nan,Safety,Austria,0.09014084507042253
nan,Safety,Cameroon,0.022222222222222223
nan,Safety,Senegal,0.02830188679245283
nan,Safety,Luxembourg,0.2
nan,Safety,Cote D'Ivoire,0.06727272727272726
nan,Safety,Thailand,0.03404255319148936
nan,Safety,Netherlands,0.11875
nan,Safety,Belgium,0.08115942028985507
nan,Safety,Maldives,0.25
nan,Safety,Russian Federation,0.2285714285714286
nan,Safety,Madagascar,0.025925925925925925
nan,Safety,Ireland,0.08333333333333333
nan,Safety,Philippines,0.02653061224489796
nan,Safety,Albania,0.1125
nan,Safety,Togo,0.03684210526315789
nan,Safety,Uganda,0.06842105263157894
nan,Safety,Algeria,0.007989690721649484
nan,Safety,Costa Rica,0.11333333333333333
nan,Safety,Reunion,0.041176470588235294
nan,Safety,South Africa,0.08333333333333333
nan,Safety,Colombia,0.04324324324324324
nan,Safety,Indonesia,0.008665105386416861
nan,Safety,Chile,0.045238095238095244
nan,Safety,Romania,0.03902439024390244
nan,Safety,Australia,0.11538461538461539
nan,Safety,Niger,0.225
nan,Safety,Martinique,0.32
nan,Safety,"Iran, Islamic Republic of",0.007202216066481994
nan,Safety,New Caledonia,0.15
nan,Safety,Sri Lanka,0.02142857142857143
nan,Safety,Ecuador,0.038135593220338986
nan,Safety,Malaysia,0.02857142857142857
nan,Safety,Nepal,0.03272727272727272
nan,Safety,Panama,0.0625
nan,Safety,New Zealand,0.5
nan,Safety,Israel,0.2
nan,Safety,Morocco,0.0029914529914529912
nan,Safety,El Salvador,0.1692307692307692
nan,Safety,Haiti,0.045454545454545456
nan,Safety,Nicaragua,0.05555555555555555
nan,Safety,"Tanzania, United Republic of",0.05263157894736842
nan,Safety,Finland,0.25
nan,Safety,Guatemala,0.03636363636363636
nan,Safety,Trinidad and Tobago,0.39999999999999997
nan,Safety,"Congo, The Democratic Republic of the",0.028571428571428574
nan,Security,United States,0.11428571428571425
nan,Security,Brazil,0.04283559577677224
nan,Security,Italy,0.04118629908103593
nan,Security,Peru,0.02957746478873239
nan,Security,Venezuela,0.02042253521126761
nan,Security,Mexico,0.02379032258064516
nan,Security,French Guiana,0.09999999999999999
nan,Security,India,0.009619565217391306
nan,Security,Canada,0.08818181818181818
nan,Security,Bangladesh,0.001797752808988764
nan,Security,Switzerland,0.0649122807017544
nan,Security,Germany,0.08753959873284052
nan,Security,Poland,0.09999999999999999
nan,Security,France,0.05738758029978587
nan,Security,South Africa,0.13333333333333333
nan,Security,Egypt,0.0029940119760479044
nan,Security,Argentina,0.026562500000000003
nan,Security,Zimbabwe,0.25
nan,Security,United Kingdom,0.08987341772151898
nan,Security,Spain,0.035483870967741936
nan,Security,Austria,0.10563380281690139
nan,Security,Senegal,0.02452830188679245
nan,Security,Cote D'Ivoire,0.05636363636363636
nan,Security,Thailand,0.036170212765957444
nan,Security,Belgium,0.09565217391304348
nan,Security,Maldives,0.225
nan,Security,Russian Federation,0.19999999999999998
nan,Security,Madagascar,0.022222222222222223
nan,Security,Ireland,0.11666666666666665
nan,Security,Philippines,0.030612244897959183
nan,Security,Albania,0.09999999999999999
nan,Security,Togo,0.04736842105263158
nan,Security,Uganda,0.05789473684210527
nan,Security,Algeria,0.014690721649484534
nan,Security,Reunion,0.047058823529411764
nan,Security,Panama,0.0375
nan,Security,Indonesia,0.011241217798594848
nan,Security,Romania,0.03170731707317073
nan,Security,China,0.06666666666666667
nan,Security,Australia,0.15769230769230771
nan,Security,Martinique,0.3
nan,Security,Costa Rica,0.04666666666666666
nan,Security,Chile,0.054761904761904755
nan,Security,Netherlands,0.025
nan,Security,New Caledonia,0.13333333333333333
nan,Security,Sri Lanka,0.03571428571428571
nan,Security,Ecuador,0.024576271186440676
nan,Security,Malaysia,0.025714285714285714
nan,Security,Nepal,0.03272727272727273
nan,Security,Tunisia,0.0196078431372549
nan,Security,Colombia,0.02162162162162162
nan,Security,"Iran, Islamic Republic of",0.00443213296398892
nan,Security,Morocco,0.00641025641025641
nan,Security,New Zealand,0.25
nan,Security,Israel,0.18
nan,Security,Haiti,0.027272727272727268
nan,Security,El Salvador,0.09999999999999999
nan,Security,Nicaragua,0.08888888888888888
nan,Security,Mali,0.032
nan,Security,"Tanzania, United Republic of",0.03684210526315789
nan,Security,Guatemala,0.0409090909090909
nan,Security,Finland,0.39999999999999997
nan,Security,Trinidad and Tobago,0.5
nan,Security,"Congo, The Democratic Republic of the",0.021428571428571425
nan,Security,Pakistan,0.00558659217877095
nan,Privacy,United States,0.11309523809523807
nan,Privacy,Brazil,0.028205128205128206
nan,Privacy,Italy,0.04369256474519629
nan,Privacy,Peru,0.04788732394366197
nan,Privacy,Venezuela,0.030281690140845075
nan,Privacy,Mexico,0.037096774193548385
nan,Privacy,French Guiana,0.35
nan,Privacy,India,0.009184782608695654
nan,Privacy,Canada,0.06636363636363636
nan,Privacy,Bangladesh,0.004269662921348314
nan,Privacy,Switzerland,0.06228070175438596
nan,Privacy,Germany,0.07814149947201689
nan,Privacy,Turkey,0.09090909090909091
nan,Privacy,Poland,0.05
nan,Privacy,France,0.06638115631691646
nan,Privacy,Egypt,0.0011976047904191617
nan,Privacy,Argentina,0.06171875
nan,Privacy,Spain,0.05870967741935485
nan,Privacy,Zimbabwe,0.18749999999999997
nan,Privacy,United Kingdom,0.07594936708860761
nan,Privacy,Austria,0.09859154929577464
nan,Privacy,Senegal,0.02452830188679245
nan,Privacy,Luxembourg,0.18
nan,Privacy,Cote D'Ivoire,0.029090909090909084
nan,Privacy,Thailand,0.0276595744680851
nan,Privacy,Netherlands,0.09375
nan,Privacy,Belgium,0.08695652173913045
nan,Privacy,Maldives,0.19999999999999998
nan,Privacy,Russian Federation,0.17142857142857143
nan,Privacy,Madagascar,0.014814814814814815
nan,Privacy,Ireland,0.15
nan,Privacy,Philippines,0.026530612244897955
nan,Privacy,Romania,0.06097560975609756
nan,Privacy,Albania,0.0875
nan,Privacy,Togo,0.02631578947368421
nan,Privacy,Uganda,0.07368421052631578
nan,Privacy,Georgia,0.08888888888888888
nan,Privacy,Reunion,0.03529411764705882
nan,Privacy,South Africa,0.041666666666666664
nan,Privacy,Panama,0.06249999999999999
